ID,Date,Link,Charge,Start count,Quantity,Service,Status,Remains
27430786,2025-10-0815:17:30,https://youtu.be/uK3KHGugQrw,0.348,0,800,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430706,2025-10-0815:10:20,https://youtu.be/Asmbcvf1Brw,0.3045,0,700,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430644,2025-10-0815:03:28,https://youtu.be/o9hJubCshbU,0.06525,711,150,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430641,2025-10-0815:03:10,https://youtu.be/Nm4c7gKui-w,0.3045,0,700,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430556,2025-10-0814:57:07,https://youtu.be/o9hJubCshbU,0.28275,0,650,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430388,2025-10-0814:37:54,https://youtu.be/ea0kon74gIU,0.06525,623,150,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430358,2025-10-0814:37:18,https://youtu.be/m4WxrBmXaH0,0.3045,0,700,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430290,2025-10-0814:31:12,https://youtu.be/g1R0l7LLQEQ,0.087,590,200,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430279,2025-10-0814:30:46,https://youtu.be/ea0kon74gIU,0.261,0,600,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27430052,2025-10-0814:06:03,https://youtu.be/g1R0l7LLQEQ,0.2175,0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27429005,2025-10-0812:23:30,https://youtu.be/8iLEfeN8VAA,0.0087,3,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27428719,2025-10-0811:46:25,https://youtu.be/ERJ_diPCMYQ,0.0174,85,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27428717,2025-10-0811:46:16,https://youtu.be/S8DukMsRd30,0.0174,85,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416566,2025-10-0716:49:23,https://youtu.be/CD8KWhtgCh8,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416535,2025-10-0716:45:56,https://youtu.be/qBFZF1Hwm4I,0.0435,0,100,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416485,2025-10-0716:41:20,https://youtu.be/YmJWJQQgEfg,0.0174,0,40,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416326,2025-10-0716:27:07,https://youtu.be/GpoUzYybEWg,0.02175,0,50,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416274,2025-10-0716:22:01,https://youtu.be/A-KTvOFGow8,0.174,0,400,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27416229,2025-10-0716:16:53,https://youtu.be/XzaeI1IipeY,0.2175,0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27415926,2025-10-0715:51:20,https://youtu.be/XXyyCjLsUE4,0.2175,0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27415866,2025-10-0715:47:19,https://youtu.be/oufZeutTrrw,0.2175,0,500,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403984,2025-10-0617:31:07,https://youtu.be/V59rlhqf6X0,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403596,2025-10-0617:02:50,https://youtu.be/6_tDbFp77Ck,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403364,2025-10-0616:48:53,https://youtu.be/QphvjbavbfI,0.10875,0,250,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403301,2025-10-0616:45:20,https://youtu.be/in4ksxdeeAQ,0.00,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Canceled,300
27403198,2025-10-0616:39:03,https://youtu.be/t11ukHDYxBE,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27403102,2025-10-0616:32:20,https://youtu.be/Uu-jVf0s_pc,0.1305,0,300,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27386529,2025-10-0510:51:58,https://youtu.be/S8DukMsRd30,0.0087,1,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
27386527,2025-10-0510:51:45,https://youtu.be/ERJ_diPCMYQ,0.0087,36,20,7260 — Youtube Likes - [G30 - Max 60k] [Speed 20k/D]⚡️,Completed,0
